symbol,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore_field
MATIC,1685318400000,0.94070000,0.95000000,0.90360000,0.90840000,53855298.00000000,1685404799999,49780117.97310000,99798,24473737.80000000,22626683.78672000,0
MATIC,1685404800000,0.90830000,0.91590000,0.88330000,0.90110000,58951166.00000000,1685491199999,53317348.93088000,111744,28592440.00000000,25864136.30180000,0
MATIC,1685491200000,0.90090000,0.90540000,0.87860000,0.89210000,35748529.20000000,1685577599999,31758841.00212000,79089,16889939.70000000,15004310.17934000,0
MATIC,1685577600000,0.89200000,0.89970000,0.87630000,0.88890000,30287189.10000000,1685663999999,26984835.33423000,66564,14592947.90000000,13002368.51348000,0
MATIC,1685664000000,0.88900000,0.90890000,0.88160000,0.89940000,31846938.80000000,1685750399999,28630949.64514000,68056,15762228.80000000,14169597.24438000,0
MATIC,1685750400000,0.89940000,0.90660000,0.89240000,0.89950000,17283126.80000000,1685836799999,15554056.10178000,39219,8597366.10000000,7736006.24865000,0
MATIC,1685836800000,0.89960000,0.90720000,0.88970000,0.89240000,22627518.80000000,1685923199999,20391460.95814000,45019,10590178.10000000,9542967.15605000,0
MATIC,1685923200000,0.89230000,0.89270000,0.82450000,0.83540000,64307973.80000000,1686009599999,55322187.24722000,138260,30820070.30000000,26503363.35540000,0
MATIC,1686009600000,0.83550000,0.83670000,0.78960000,0.82260000,89918988.80000000,1686095999999,73377398.63206000,182700,46277456.50000000,37777636.55892000,0
MATIC,1686096000000,0.82260000,0.82410000,0.76030000,0.76510000,79826685.00000000,1686182399999,62802105.44472000,157332,42224075.80000000,33225673.50636000,0
MATIC,1686182400000,0.76520000,0.78560000,0.75500000,0.78130000,44660286.10000000,1686268799999,34536306.31200000,92227,22829310.10000000,17650971.01602000,0
MATIC,1686268800000,0.78120000,0.78930000,0.72010000,0.72610000,95190171.30000000,1686355199999,72198023.14447000,176057,50421519.00000000,38289301.25516000,0
MATIC,1686355200000,0.72610000,0.72630000,0.50890000,0.60920000,363863030.60000000,1686441599999,218601226.40063000,822864,171228488.80000000,102945095.54635000,0
MATIC,1686441600000,0.60910000,0.66000000,0.59090000,0.63480000,156063187.30000000,1686527999999,97504649.85656000,274626,77745051.30000000,48621473.85429000,0
MATIC,1686528000000,0.63490000,0.65670000,0.61580000,0.64320000,114944938.70000000,1686614399999,73176687.93357000,197941,56167363.20000000,35747390.09564000,0
MATIC,1686614400000,0.64320000,0.67790000,0.62420000,0.64510000,109782265.60000000,1686700799999,71137621.40404000,181870,56422413.70000000,36572805.81473000,0
MATIC,1686700800000,0.64490000,0.66210000,0.60750000,0.61930000,82033029.10000000,1686787199999,52528883.57276000,142482,41297669.70000000,26438104.72295000,0
MATIC,1686787200000,0.61930000,0.62710000,0.55950000,0.59070000,191591607.40000000,1686873599999,113803687.18476000,278108,88206616.80000000,52372314.18624000,0
MATIC,1686873600000,0.59080000,0.59980000,0.55780000,0.59030000,154169874.20000000,1686959999999,89721878.46269000,224184,73915368.30000000,43029584.43897000,0
MATIC,1686960000000,0.59040000,0.63550000,0.58500000,0.61350000,110877305.00000000,1687046399999,68176742.89972000,176542,54715387.20000000,33629438.88220000,0
MATIC,1687046400000,0.61350000,0.61950000,0.59350000,0.59710000,62173323.90000000,1687132799999,37773102.14955000,107336,30560950.40000000,18576529.50067000,0
MATIC,1687132800000,0.59710000,0.62400000,0.59030000,0.61470000,60302670.90000000,1687219199999,36473956.63360000,93384,32391422.40000000,19596839.41938000,0
MATIC,1687219200000,0.61480000,0.63300000,0.59170000,0.63140000,68435890.60000000,1687305599999,41828572.49219000,115263,34898874.00000000,21325623.26780000,0
MATIC,1687305600000,0.63140000,0.67750000,0.62740000,0.66830000,118557715.00000000,1687391999999,77551370.80242000,217788,60006069.50000000,39257154.85604000,0
MATIC,1687392000000,0.66820000,0.71080000,0.65310000,0.65580000,113751537.20000000,1687478399999,77390748.84038000,214078,56976250.80000000,38753814.06762000,0
MATIC,1687478400000,0.65570000,0.69750000,0.65520000,0.67580000,88045879.10000000,1687564799999,59372800.71364000,164325,42346671.80000000,28557319.11961000,0
MATIC,1687564800000,0.67580000,0.68880000,0.64370000,0.65410000,64981458.00000000,1687651199999,43350707.43391000,129343,32643631.10000000,21776931.85342000,0
MATIC,1687651200000,0.65420000,0.67990000,0.64830000,0.66630000,63458535.70000000,1687737599999,42387216.05382000,130882,31533207.10000000,21063754.28577000,0
MATIC,1687737600000,0.66640000,0.67110000,0.63600000,0.64560000,64736820.80000000,1687823999999,42374867.19982000,135340,31858944.20000000,20847476.33128000,0
MATIC,1687824000000,0.64550000,0.67230000,0.64250000,0.66210000,57801362.80000000,1687910399999,38285758.71069000,114570,28383164.80000000,18800380.26728000,0
MATIC,1687910400000,0.66210000,0.66300000,0.60000000,0.61310000,96981095.20000000,1687996799999,61305337.63221000,175346,47792827.90000000,30227193.93569000,0
MATIC,1687996800000,0.61310000,0.64400000,0.61080000,0.62390000,56212251.90000000,1688083199999,35208221.19972000,93803,28228084.60000000,17675419.97254000,0
MATIC,1688083200000,0.62400000,0.67000000,0.60840000,0.66140000,133986604.50000000,1688169599999,86676414.73923000,250338,66848685.90000000,43226230.40575000,0
MATIC,1688169600000,0.66150000,0.67730000,0.64840000,0.67680000,48995556.30000000,1688255999999,32602022.91632000,103049,24379065.30000000,16228820.71716000,0
MATIC,1688256000000,0.67680000,0.68900000,0.66070000,0.68190000,48644922.70000000,1688342399999,32686462.15460000,103917,23494880.40000000,15788838.86057000,0
MATIC,1688342400000,0.68180000,0.72050000,0.67810000,0.71480000,76760755.20000000,1688428799999,53518939.00090000,149976,37308092.20000000,26008279.21652000,0
MATIC,1688428800000,0.71470000,0.71890000,0.69040000,0.69580000,55330155.20000000,1688515199999,38894697.23999000,116094,26140655.30000000,18386450.98346000,0
MATIC,1688515200000,0.69560000,0.70570000,0.66010000,0.67060000,62689869.70000000,1688601599999,42665699.15315000,130557,31341215.60000000,21309239.32669000,0
MATIC,1688601600000,0.67060000,0.70030000,0.64720000,0.66040000,97144803.70000000,1688687999999,65619844.20168000,181832,48486087.20000000,32754193.51571000,0
MATIC,1688688000000,0.66040000,0.68050000,0.65210000,0.67650000,52918366.60000000,1688774399999,35386343.63102000,99406,25709330.20000000,17193617.18642000,0
MATIC,1688774400000,0.67650000,0.68680000,0.67070000,0.67970000,38187226.00000000,1688860799999,25939533.15665000,76821,19518817.70000000,13258839.98523000,0
MATIC,1688860800000,0.67980000,0.70100000,0.67800000,0.68840000,51664875.60000000,1688947199999,35728780.00636000,101928,26694115.40000000,18462500.97776000,0
MATIC,1688947200000,0.68840000,0.74890000,0.67100000,0.73510000,132699133.70000000,1689033599999,94577366.48709000,252196,69658717.50000000,49667340.58910000,0
MATIC,1689033600000,0.73510000,0.74970000,0.73190000,0.74270000,75472592.40000000,1689119999999,55861049.97127000,160926,40928212.90000000,30298213.88900000,0
MATIC,1689120000000,0.74260000,0.75980000,0.71510000,0.72340000,67772831.90000000,1689206399999,49935306.57582000,138638,34733848.20000000,25604884.25232000,0
MATIC,1689206400000,0.72340000,0.89160000,0.71250000,0.85020000,236690682.60000000,1689292799999,189382466.53653000,509627,122730443.40000000,98171293.16489000,0
MATIC,1689292800000,0.85030000,0.88000000,0.77770000,0.80770000,130675279.50000000,1689379199999,109332177.40721000,308668,62411440.40000000,52165267.69116000,0
MATIC,1689379200000,0.80760000,0.82570000,0.79450000,0.79970000,44281166.30000000,1689465599999,35814608.39042000,98006,22497156.90000000,18193073.56408000,0
MATIC,1689465600000,0.79970000,0.80280000,0.76340000,0.76760000,47927052.00000000,1689551999999,37595628.88620000,117096,20363824.80000000,15990249.88976000,0
MATIC,1689552000000,0.76750000,0.78990000,0.75050000,0.77750000,74862110.00000000,1689638399999,57836216.63528000,173730,34619587.80000000,26746990.43593000,0
MATIC,1689638400000,0.77750000,0.78400000,0.73030000,0.73830000,85709755.50000000,1689724799999,64593576.29008000,144611,38635971.60000000,29137774.32207000,0
MATIC,1689724800000,0.73830000,0.75750000,0.72800000,0.74360000,65863803.70000000,1689811199999,49092287.00842000,123123,28902245.90000000,21545438.87956000,0
MATIC,1689811200000,0.74370000,0.80200000,0.74220000,0.76800000,95828528.80000000,1689897599999,74185397.31561000,170436,47868367.50000000,37076412.08441000,0
MATIC,1689897600000,0.76790000,0.78220000,0.75800000,0.76930000,44630628.50000000,1689983999999,34319931.20784000,90362,21189665.00000000,16296677.97389000,0
MATIC,1689984000000,0.76920000,0.77580000,0.74000000,0.74610000,34001635.60000000,1690070399999,25908894.57758000,70269,16449512.00000000,12531492.43686000,0
MATIC,1690070400000,0.74610000,0.76810000,0.73880000,0.75700000,28133080.20000000,1690156799999,21213020.95968000,61782,13647991.60000000,10290167.40847000,0
MATIC,1690156800000,0.75700000,0.76200000,0.71110000,0.72800000,61362447.40000000,1690243199999,44847459.49964000,111635,30435563.70000000,22245684.89082000,0
MATIC,1690243200000,0.72810000,0.72930000,0.70190000,0.70800000,45690199.30000000,1690329599999,32779997.90688000,82524,21314087.20000000,15294360.71234000,0
MATIC,1690329600000,0.70800000,0.73120000,0.69600000,0.72230000,74266049.50000000,1690415999999,53102023.79943000,130425,35938275.20000000,25705784.28082000,0
MATIC,1690416000000,0.72230000,0.73640000,0.71170000,0.71710000,36405510.10000000,1690502399999,26371725.52158000,71984,17045609.90000000,12351597.14288000,0
MATIC,1690502400000,0.71700000,0.72160000,0.70470000,0.70910000,31125508.20000000,1690588799999,22169285.28199000,60579,15394905.20000000,10964699.59732000,0
MATIC,1690588800000,0.70920000,0.72480000,0.70740000,0.71850000,21235396.20000000,1690675199999,15185533.55931000,44183,10657614.00000000,7622763.57569000,0
MATIC,1690675200000,0.71840000,0.71950000,0.68020000,0.69740000,42598609.50000000,1690761599999,29911780.46330000,82388,19228760.90000000,13502599.60152000,0
MATIC,1690761600000,0.69740000,0.70810000,0.68050000,0.68770000,39794866.20000000,1690847999999,27685195.94520000,73610,19419172.50000000,13515327.87200000,0
MATIC,1690848000000,0.68770000,0.70420000,0.66150000,0.70210000,69819569.50000000,1690934399999,47493554.86844000,109691,34464724.00000000,23450559.52001000,0
MATIC,1690934400000,0.70210000,0.70350000,0.67500000,0.68040000,47743636.10000000,1691020799999,32888000.76320000,76197,22495126.50000000,15494727.58045000,0
MATIC,1691020800000,0.68030000,0.68520000,0.66210000,0.66770000,44048602.60000000,1691107199999,29696304.78978000,70649,21829612.30000000,14719858.53116000,0
MATIC,1691107200000,0.66760000,0.67820000,0.65800000,0.66430000,34070063.80000000,1691193599999,22749906.98693000,59124,15910093.60000000,10628048.08848000,0
MATIC,1691193600000,0.66420000,0.66900000,0.65770000,0.66740000,24711042.30000000,1691279999999,16410457.23636000,44113,12113013.10000000,8045216.22322000,0
MATIC,1691280000000,0.66740000,0.67620000,0.66290000,0.66730000,29006693.30000000,1691366399999,19418633.98581000,45757,14535115.20000000,9730706.56248000,0
MATIC,1691366400000,0.66730000,0.68430000,0.64750000,0.66650000,57071535.80000000,1691452799999,37990813.48794000,88098,28649872.00000000,19076570.84688000,0
MATIC,1691452800000,0.66640000,0.69840000,0.66220000,0.68540000,70788928.90000000,1691539199999,48125031.31076000,93106,37388060.70000000,25419099.23212000,0
MATIC,1691539200000,0.68550000,0.69980000,0.68050000,0.69020000,47136686.10000000,1691625599999,32516777.80034000,66924,23207080.50000000,16014605.63899000,0
MATIC,1691625600000,0.69020000,0.70280000,0.68370000,0.68540000,47601541.10000000,1691711999999,32920109.52805000,65352,23850347.30000000,16500992.59036000,0
MATIC,1691712000000,0.68550000,0.69800000,0.67490000,0.68110000,31381430.80000000,1691798399999,21461929.85056000,46473,16684785.20000000,11418128.22428000,0
MATIC,1691798400000,0.68110000,0.68390000,0.67710000,0.68220000,16962130.50000000,1691884799999,11538849.74880000,31017,8679881.50000000,5905874.53236000,0
MATIC,1691884800000,0.68230000,0.69140000,0.67370000,0.67730000,26301984.10000000,1691971199999,17909090.23103000,44310,13817693.50000000,9410144.03809000,0
MATIC,1691971200000,0.67720000,0.68570000,0.67150000,0.67960000,38491209.60000000,1692057599999,26181185.23989000,54662,20996020.80000000,14284895.32929000,0
MATIC,1692057600000,0.67960000,0.67980000,0.62190000,0.63890000,76827425.50000000,1692143999999,50072627.51510000,113845,33686625.90000000,21937966.55299000,0
MATIC,1692144000000,0.63890000,0.63900000,0.60420000,0.62380000,101523769.30000000,1692230399999,63277810.85627000,136407,47258616.30000000,29441495.77361000,0
MATIC,1692230400000,0.62390000,0.62820000,0.53000000,0.57180000,134808455.50000000,1692316799999,80208924.59022000,222698,62040527.90000000,36859469.38110000,0
MATIC,1692316800000,0.57170000,0.58480000,0.56250000,0.57760000,82485698.00000000,1692403199999,47377434.91191000,111407,41589207.10000000,23889718.75729000,0
MATIC,1692403200000,0.57760000,0.58830000,0.57050000,0.57700000,38414413.00000000,1692489599999,22257024.00088000,54635,18442575.20000000,10687568.54775000,0
MATIC,1692489600000,0.57700000,0.58160000,0.57020000,0.58010000,29197710.10000000,1692575999999,16820478.69923000,43870,14003370.40000000,8067572.75784000,0
MATIC,1692576000000,0.58000000,0.58070000,0.54850000,0.55710000,57738931.80000000,1692662399999,32604520.90023000,72465,28993030.30000000,16374641.03770000,0
MATIC,1692662400000,0.55700000,0.55830000,0.52890000,0.54890000,104382635.30000000,1692748799999,56625758.17224000,116353,48355310.10000000,26246752.81962000,0
MATIC,1692748800000,0.54910000,0.57090000,0.54410000,0.55710000,78871098.80000000,1692835199999,43814418.40196000,87294,39495259.70000000,21937227.80369000,0
MATIC,1692835200000,0.55720000,0.56040000,0.53720000,0.54710000,45921173.70000000,1692921599999,25235784.99162000,58992,23365750.80000000,12843676.45251000,0
MATIC,1692921600000,0.54720000,0.55630000,0.53520000,0.54630000,65372845.90000000,1693007999999,35586469.80126000,80591,32387249.30000000,17635023.84969000,0
MATIC,1693008000000,0.54640000,0.54900000,0.54390000,0.54840000,17575139.10000000,1693094399999,9611004.50354000,27113,8874710.50000000,4853001.55157000,0
MATIC,1693094400000,0.54850000,0.56930000,0.54510000,0.55590000,31257095.60000000,1693180799999,17343623.43647000,48047,16252786.40000000,9014892.40324000,0
MATIC,1693180800000,0.55590000,0.56750000,0.54500000,0.56220000,59931681.70000000,1693267199999,33402796.27227000,68489,29464109.60000000,16425249.95964000,0
MATIC,1693267200000,0.56210000,0.63720000,0.55180000,0.59360000,118577346.30000000,1693353599999,69645738.58552000,185234,58508468.00000000,34343633.37001000,0
MATIC,1693353600000,0.59360000,0.59490000,0.56680000,0.57500000,48279318.90000000,1693439999999,27853015.76756000,67460,23607034.40000000,13616093.99624000,0
MATIC,1693440000000,0.57480000,0.58840000,0.54260000,0.54960000,71197984.70000000,1693526399999,40215646.42217000,98540,35856742.50000000,20267195.73619000,0
MATIC,1693526400000,0.54960000,0.55380000,0.53130000,0.54050000,46988167.30000000,1693612799999,25549646.04399000,70842,22394516.20000000,12176038.70022000,0
MATIC,1693612800000,0.54040000,0.54740000,0.53580000,0.54090000,21357037.90000000,1693699199999,11571474.54206000,35735,10814171.20000000,5859088.13925000,0
MATIC,1693699200000,0.54100000,0.54630000,0.53710000,0.54220000,21188710.50000000,1693785599999,11485493.39501000,34726,10729884.90000000,5816933.45160000,0
MATIC,1693785600000,0.54220000,0.55510000,0.54000000,0.55450000,53204948.40000000,1693871999999,29136138.76673000,64405,26929956.40000000,14750489.19322000,0
MATIC,1693872000000,0.55450000,0.56730000,0.55000000,0.55850000,59573035.60000000,1693958399999,33247669.52501000,69038,30527375.40000000,17040489.52873000,0
MATIC,1693958400000,0.55850000,0.56980000,0.54240000,0.55860000,65483129.50000000,1694044799999,36404494.19395000,82568,31618669.40000000,17577083.06500000,0
MATIC,1694044800000,0.55860000,0.56570000,0.55000000,0.55530000,39451427.60000000,1694131199999,21966761.67769000,53385,19350151.20000000,10775539.72881000,0
MATIC,1694131200000,0.55530000,0.55890000,0.53310000,0.54390000,50029285.80000000,1694217599999,27295484.65535000,60577,25016334.40000000,13650249.57585000,0
MATIC,1694217600000,0.54390000,0.54390000,0.53910000,0.53950000,12271911.50000000,1694303999999,6643612.03658000,21592,5665974.10000000,3067702.12154000,0
MATIC,1694304000000,0.53960000,0.53960000,0.51290000,0.52330000,52093750.50000000,1694390399999,27314254.21597000,75876,25376138.70000000,13306834.39439000,0
MATIC,1694390400000,0.52330000,0.52460000,0.49240000,0.50350000,65958216.20000000,1694476799999,33410315.45307000,92749,31179096.60000000,15798121.04984000,0
MATIC,1694476800000,0.50350000,0.51910000,0.50000000,0.50650000,58488643.60000000,1694563199999,29770758.81048000,81579,29605675.40000000,15070494.84833000,0
MATIC,1694563200000,0.50640000,0.52370000,0.50510000,0.51340000,47378918.40000000,1694649599999,24311668.52484000,59772,24058222.00000000,12346072.85866000,0
MATIC,1694649600000,0.51340000,0.52800000,0.51330000,0.52230000,45265115.30000000,1694735999999,23609816.87886000,49471,23284875.10000000,12148163.93611000,0
MATIC,1694736000000,0.52230000,0.53480000,0.51500000,0.53000000,40435261.40000000,1694822399999,21200360.40378000,48415,20680821.70000000,10840984.96698000,0
MATIC,1694822400000,0.53000000,0.53600000,0.52400000,0.52850000,27645721.00000000,1694908799999,14629706.51029000,34739,13388321.60000000,7085687.99415000,0
MATIC,1694908800000,0.52840000,0.52860000,0.51230000,0.51720000,29122722.40000000,1694995199999,15137978.06620000,35090,13859935.30000000,7203780.56914000,0
MATIC,1694995200000,0.51740000,0.53520000,0.51110000,0.52630000,51504482.50000000,1695081599999,27081664.94820000,55698,25351958.50000000,13338589.00126000,0
MATIC,1695081600000,0.52610000,0.54610000,0.52440000,0.54480000,43719395.00000000,1695167999999,23520951.67820000,55246,22740951.60000000,12233808.31904000,0
MATIC,1695168000000,0.54480000,0.54960000,0.53470000,0.54090000,41034410.60000000,1695254399999,22223715.91889000,55998,19718666.50000000,10681913.54322000,0
MATIC,1695254400000,0.54090000,0.54370000,0.51810000,0.51960000,47572278.80000000,1695340799999,25129324.52117000,53811,24504789.70000000,12934488.20848000,0
MATIC,1695340800000,0.51950000,0.52460000,0.51470000,0.52110000,25713656.30000000,1695427199999,13380947.54019000,37737,13465386.10000000,7010595.08324000,0
MATIC,1695427200000,0.52110000,0.52370000,0.51880000,0.52070000,13288532.50000000,1695513599999,6924507.46636000,22016,6836658.70000000,3562970.57793000,0
MATIC,1695513600000,0.52070000,0.52650000,0.51060000,0.51360000,21085997.30000000,1695599999999,10951765.22158000,32968,10386014.70000000,5397383.52755000,0
MATIC,1695600000000,0.51360000,0.52030000,0.50620000,0.51960000,30770135.50000000,1695686399999,15820584.56904000,39572,15416629.90000000,7927019.83157000,0
MATIC,1695686400000,0.51960000,0.52600000,0.50550000,0.50990000,26849903.40000000,1695772799999,13886505.51830000,36316,13688149.70000000,7084117.58620000,0
MATIC,1695772800000,0.50990000,0.51670000,0.50060000,0.50370000,41328279.00000000,1695859199999,21000011.16992000,51978,22494195.00000000,11438491.10367000,0
MATIC,1695859200000,0.50380000,0.52340000,0.50280000,0.51970000,44294898.50000000,1695945599999,22811141.19660000,55301,24632943.20000000,12682861.56716000,0
MATIC,1695945600000,0.51980000,0.52780000,0.51630000,0.52580000,35440855.60000000,1696031999999,18517460.56444000,43787,19504215.70000000,10195050.26789000,0
MATIC,1696032000000,0.52570000,0.53750000,0.52410000,0.53270000,39480594.70000000,1696118399999,20974602.57930000,49778,22849369.50000000,12137593.76072000,0
MATIC,1696118400000,0.53260000,0.57800000,0.53230000,0.56910000,93972420.20000000,1696204799999,52026928.42239000,129034,51870301.60000000,28695814.57649000,0
MATIC,1696204800000,0.56910000,0.57110000,0.54300000,0.54720000,63911330.40000000,1696291199999,35727075.64543000,79968,30067280.90000000,16821404.12068000,0
MATIC,1696291200000,0.54720000,0.57900000,0.54660000,0.56660000,99348377.00000000,1696377599999,56313801.41722000,121833,51482561.20000000,29179990.38938000,0
MATIC,1696377600000,0.56650000,0.59970000,0.54920000,0.56220000,131180395.60000000,1696463999999,75131254.12424000,171854,63985734.60000000,36664847.17461000,0
MATIC,1696464000000,0.56220000,0.56670000,0.54410000,0.54490000,56709510.20000000,1696550399999,31538828.88364000,74883,25773033.70000000,14346589.05171000,0
MATIC,1696550400000,0.54490000,0.57210000,0.54480000,0.56360000,53508111.40000000,1696636799999,29916652.11566000,61044,27201165.00000000,15203335.23337000,0
MATIC,1696636800000,0.56360000,0.58180000,0.56260000,0.56380000,55588489.30000000,1696723199999,31784115.57282000,67400,27184382.30000000,15547527.89831000,0
MATIC,1696723200000,0.56390000,0.56860000,0.55620000,0.56070000,36518810.10000000,1696809599999,20511169.10471000,46205,18303599.40000000,10282229.45948000,0
MATIC,1696809600000,0.56080000,0.56080000,0.51910000,0.52930000,64016151.60000000,1696895999999,34368126.27330000,99514,29245056.50000000,15705960.00680000,0
MATIC,1696896000000,0.52930000,0.53990000,0.51120000,0.51760000,61550256.10000000,1696982399999,32219704.47225000,80350,28752323.20000000,15052946.90690000,0
MATIC,1696982400000,0.51760000,0.52290000,0.50660000,0.51450000,45375685.20000000,1697068799999,23322734.14948000,64029,21644261.60000000,11127909.83225000,0
MATIC,1697068800000,0.51450000,0.51760000,0.50060000,0.50780000,37208661.00000000,1697155199999,18918940.69986000,53370,17892576.20000000,9098778.29436000,0
MATIC,1697155200000,0.50780000,0.52470000,0.50680000,0.51480000,29202908.00000000,1697241599999,15007841.85188000,40435,15405757.10000000,7916857.36526000,0
MATIC,1697241600000,0.51490000,0.52170000,0.51400000,0.51740000,15903606.00000000,1697327999999,8239350.40409000,21321,8294615.00000000,4297958.44452000,0
MATIC,1697328000000,0.51750000,0.52060000,0.51280000,0.51530000,19314852.90000000,1697414399999,9976779.10961000,26813,9575475.70000000,4946195.22801000,0
MATIC,1697414400000,0.51520000,0.54500000,0.51410000,0.53350000,77890494.30000000,1697500799999,41141562.07142000,85709,39610084.50000000,20922241.93076000,0
MATIC,1697500800000,0.53340000,0.53450000,0.51530000,0.51930000,33429804.70000000,1697587199999,17537334.36551000,43882,15804274.70000000,8289090.04346000,0
MATIC,1697587200000,0.51920000,0.52500000,0.50980000,0.51060000,28031301.50000000,1697673599999,14487834.23850000,41077,13377170.50000000,6915647.43962000,0
MATIC,1697673600000,0.51060000,0.52020000,0.50250000,0.51720000,33663268.30000000,1697759999999,17229360.74451000,48029,16816846.90000000,8609531.10764000,0
MATIC,1697760000000,0.51720000,0.54680000,0.51430000,0.53560000,58644821.10000000,1697846399999,31304654.48979000,87008,30515747.20000000,16286105.96880000,0
MATIC,1697846400000,0.53570000,0.57690000,0.53320000,0.57260000,77085952.30000000,1697932799999,43248284.10833000,108224,40139804.30000000,22506080.74195000,0
MATIC,1697932800000,0.57270000,0.61160000,0.55720000,0.60930000,105356535.10000000,1698019199999,61183780.28409000,158394,52213279.80000000,30349133.39461000,0
MATIC,1698019200000,0.60920000,0.64990000,0.59940000,0.63690000,151650931.00000000,1698105599999,93772882.16684000,271036,74126629.30000000,45868019.08553000,0
MATIC,1698105600000,0.63700000,0.66510000,0.61600000,0.62450000,159601944.10000000,1698191999999,102079975.35236000,261073,76644614.30000000,49033574.86977000,0
MATIC,1698192000000,0.62450000,0.64900000,0.61410000,0.63050000,91638246.80000000,1698278399999,58037491.58293000,164056,43588867.20000000,27622796.08727000,0
MATIC,1698278400000,0.63050000,0.65880000,0.61530000,0.63210000,78361003.70000000,1698364799999,50020118.20252000,152763,34633820.10000000,22104769.68831000,0
MATIC,1698364800000,0.63220000,0.63290000,0.60080000,0.60860000,58109005.90000000,1698451199999,35910562.11583000,106154,25826658.30000000,15955229.88279000,0
MATIC,1698451200000,0.60870000,0.62700000,0.60810000,0.62010000,30835763.90000000,1698537599999,19144200.54621000,64017,15015882.20000000,9323200.55278000,0
MATIC,1698537600000,0.62000000,0.64280000,0.61160000,0.63870000,38618186.90000000,1698623999999,24408728.85793000,76026,19250992.30000000,12172861.78027000,0
MATIC,1698624000000,0.63870000,0.65110000,0.62630000,0.64970000,66640555.80000000,1698710399999,42716341.67586000,105368,30479287.90000000,19547535.84721000,0
MATIC,1698710400000,0.64970000,0.65710000,0.61870000,0.63620000,73540493.20000000,1698796799999,47077750.95697000,133578,34881631.10000000,22319355.34741000,0
MATIC,1698796800000,0.63620000,0.66970000,0.61670000,0.66970000,94379580.20000000,1698883199999,60305534.59463000,169190,45412179.50000000,29059814.65415000,0
MATIC,1698883200000,0.66970000,0.68940000,0.64330000,0.66010000,89298824.50000000,1698969599999,59536409.55225000,170612,43225471.20000000,28836104.29553000,0
MATIC,1698969600000,0.66040000,0.67340000,0.64210000,0.67180000,53510888.90000000,1699055999999,35256747.96454000,134725,25561359.50000000,16849315.53339000,0
MATIC,1699056000000,0.67180000,0.68200000,0.66120000,0.67700000,31242528.00000000,1699142399999,20932848.86400000,77236,15221117.20000000,10201445.51278000,0
MATIC,1699142400000,0.67690000,0.69890000,0.67280000,0.69180000,54258132.00000000,1699228799999,37276222.51986000,115646,27621777.80000000,18981954.98732000,0
MATIC,1699228800000,0.69170000,0.73650000,0.68920000,0.73620000,65758590.00000000,1699315199999,46689410.92595000,145485,33382902.70000000,23720517.22671000,0
MATIC,1699315200000,0.73620000,0.74740000,0.69480000,0.74030000,93162353.20000000,1699401599999,67301653.65192000,193332,46366865.70000000,33495019.67343000,0
MATIC,1699401600000,0.74030000,0.80980000,0.73420000,0.78740000,127034926.50000000,1699487999999,98189948.56094000,263337,61609426.30000000,47620215.47439000,0
MATIC,1699488000000,0.78730000,0.86200000,0.76520000,0.85460000,183091314.50000000,1699574399999,149662770.66532000,441847,92643998.20000000,75734160.26480000,0
MATIC,1699574400000,0.85460000,0.87130000,0.81230000,0.84270000,109558090.50000000,1699660799999,91886244.77712000,249860,54251736.30000000,45509928.18660000,0
MATIC,1699660800000,0.84260000,0.84540000,0.79450000,0.80330000,119945432.30000000,1699747199999,98099184.22086000,226797,58918393.10000000,48190863.87185000,0
MATIC,1699747200000,0.80330000,0.92770000,0.77190000,0.89710000,206649137.60000000,1699833599999,176042444.53550000,435370,105012970.30000000,89564730.69070000,0
MATIC,1699833600000,0.89710000,0.95500000,0.85280000,0.88210000,210694309.40000000,1699919999999,188930952.50441000,573251,105747058.70000000,94920217.35230000,0
MATIC,1699920000000,0.88210000,0.98310000,0.84160000,0.91760000,318415040.90000000,1700006399999,291767719.77131000,861692,162590837.30000000,148991454.58352000,0
MATIC,1700006400000,0.91750000,0.96190000,0.88540000,0.91910000,227756275.90000000,1700092799999,210359801.10049000,492346,112795636.60000000,104170392.07095000,0
MATIC,1700092800000,0.91910000,0.94410000,0.83220000,0.84500000,237396216.90000000,1700179199999,212280362.40835000,505075,125557849.40000000,112310432.38199000,0
MATIC,1700179200000,0.84490000,0.87380000,0.78630000,0.83050000,167396364.00000000,1700265599999,139584538.69210000,300475,84731453.10000000,70702657.67796000,0
MATIC,1700265600000,0.83050000,0.83220000,0.77640000,0.83190000,112710441.70000000,1700351999999,91330725.26360000,181263,57105665.00000000,46281911.03253000,0
MATIC,1700352000000,0.83190000,0.85670000,0.81120000,0.85220000,98645160.30000000,1700438399999,82443548.45737000,169493,51647911.70000000,43163905.72163000,0
MATIC,1700438400000,0.85250000,0.86720000,0.80530000,0.81030000,110351942.30000000,1700524799999,92314860.79989000,195154,56766794.20000000,47502452.45039000,0
MATIC,1700524800000,0.81030000,0.82030000,0.72060000,0.72800000,193385678.50000000,1700611199999,148304331.12807000,333332,93651465.90000000,71817822.69959000,0
MATIC,1700611200000,0.72790000,0.78590000,0.72600000,0.77260000,125337168.60000000,1700697599999,95138902.90178000,178746,66139499.50000000,50218372.86979000,0
